"switch","partners","total.cons"
37,90,239865.871677
37,91,238638.448309
37,92,238352.630371
37,93,235865.378504
37,94,239383.991305
37,95,239319.705158
37,96,238271.168846
37,97,236081.82859
37,98,240152.336104
37,99,237325.961908
37,100,237584.374063
38,0,29596.898868
38,1,203629.178966
38,2,226345.778605
38,3,237227.788619
38,4,242301.928825
38,5,245712.459385
38,6,246838.493647
38,7,247815.724933
38,8,249146.299153
38,9,249816.959
38,10,250024.119371
38,11,250733.946844
38,12,251385.777327
38,13,251603.740399
38,14,251226.127112
38,15,252135.672794
38,16,251913.004702
38,17,251959.541819
38,18,250742.99519
38,19,251248.692004
38,20,251322.519694
38,21,251675.927171
38,22,249270.27956
38,23,249655.390154
38,24,247899.763931
38,25,250014.260287
38,26,248805.872143
38,27,247076.350331
38,28,249633.962587
38,29,246514.820602
38,30,245331.126487
38,31,247731.588708
38,32,245173.539007
38,33,244833.976846
38,34,246063.423693
38,35,244602.121368
38,36,246391.716252
38,37,245122.984104
38,38,245583.088625
38,39,244596.485761
38,40,244011.438889
38,41,246158.859531
38,42,243678.678202
38,43,241141.106783
38,44,243644.39245
38,45,241859.27575
38,46,244033.550825
38,47,242470.877529
38,48,241440.795862
38,49,241631.082333
38,50,240444.280215
38,51,239435.863954
38,52,241773.543905
38,53,241979.649994
38,54,239987.052724
38,55,238657.087454
38,56,238950.098281
38,57,242113.092025
38,58,240362.315901
38,59,239270.994174
38,60,240623.010642
38,61,240597.019778
38,62,239974.142534
38,63,239374.87538
38,64,240579.640271
38,65,240216.769202
38,66,239521.543209
38,67,241286.67111
38,68,239134.858051
38,69,241268.051943
38,70,239393.672749
38,71,241664.355208
38,72,237978.735517
38,73,238116.430444
38,74,237981.831268
38,75,238620.968006
38,76,236508.372695
38,77,239028.345638
38,78,237572.074554
38,79,240199.802402
38,80,238808.903317
38,81,238827.345477
38,82,240406.817077
38,83,240242.774507
38,84,241990.925832
38,85,236062.714808
38,86,238690.861724
38,87,240427.89694
38,88,237528.551919
38,89,241101.14007
38,90,238387.234083
38,91,239666.150007
38,92,237734.092718
38,93,238041.452348
38,94,238562.808616
38,95,238368.313527
38,96,236571.523955
38,97,239087.053908
38,98,237538.747553
38,99,236691.314211
38,100,238697.861191
39,0,29596.898868
39,1,203279.981764
39,2,226275.323578
39,3,236985.378619
39,4,241271.071958
39,5,244899.229086
39,6,247156.450472
39,7,247869.904865
39,8,249245.375176
39,9,249630.325916
39,10,250279.960551
39,11,250751.445707
39,12,251038.130327
39,13,251680.040758
39,14,251718.515401
39,15,252524.554093
39,16,252030.471936
39,17,251964.790031
39,18,250936.193143
39,19,250646.951553
39,20,251124.391172
39,21,250880.074273
39,22,249462.581399
39,23,248772.988746
39,24,249102.463524
39,25,249480.336141
39,26,248118.207182
39,27,246946.733323
39,28,248865.510368
39,29,246211.189682
39,30,248752.592079
39,31,246990.612933
39,32,246672.791411
39,33,247283.950629
39,34,246094.950822
39,35,244756.936126
39,36,243476.950814
39,37,244149.148142
39,38,244283.262682
39,39,244145.01165
39,40,242891.320687
39,41,242254.430035
39,42,244883.807214
39,43,241882.453232
39,44,243787.234014
39,45,243833.819031
39,46,244787.35421
39,47,245910.706697
39,48,243238.391713
39,49,238377.143394
39,50,241812.50185
39,51,242163.281316
39,52,242980.310624
39,53,239818.119698
39,54,242765.700811
39,55,242897.55119
39,56,242802.055703
39,57,238157.737812
39,58,241278.379653
39,59,241059.070129
39,60,241648.64255
39,61,239928.759111
39,62,239635.832001
39,63,238491.625032
39,64,241680.909409
39,65,240196.719275
39,66,241881.092016
39,67,239707.466559
39,68,239855.521815
39,69,242755.100779
39,70,242134.343022
39,71,245019.484577
39,72,238759.243546
39,73,240642.298021
39,74,242448.520059
39,75,238838.203669
39,76,236952.588417
39,77,238770.076219
39,78,237811.332075
39,79,240408.868176
39,80,239020.796618
39,81,242031.416775
39,82,240416.167502
39,83,234410.321362
39,84,239588.897639
39,85,239545.10456
39,86,239504.535046
39,87,237561.091374
39,88,237614.08894
39,89,237566.649496
39,90,240027.218431
39,91,240397.717024
39,92,240877.10592
39,93,241443.991816
39,94,236328.303123
39,95,239809.091435
39,96,241643.999936
39,97,237619.694747
39,98,239986.557974
39,99,238625.812021
39,100,237805.747629
40,0,29616.160181
40,1,202903.165378
40,2,226181.483832
40,3,236453.514849
40,4,241739.011135
40,5,244587.411971
40,6,247030.101156
40,7,247536.34476
40,8,248737.299335
40,9,249800.584368
40,10,250083.404479
40,11,250771.910088
40,12,251230.888348
40,13,251427.107073
40,14,251474.537192
40,15,252159.933296
40,16,251698.681982
40,17,251032.196327
40,18,252242.869057
40,19,251054.073813
40,20,249759.480017
40,21,249961.141916
40,22,250943.923002
40,23,249655.691406
40,24,250500.82673
40,25,250698.685933
40,26,248385.384426
40,27,247583.129837
40,28,248010.248693
40,29,248062.030682
40,30,247336.330392
40,31,246159.559051
40,32,246027.999302
40,33,244253.529546
40,34,245945.051883
40,35,244024.762919
40,36,245437.443045
40,37,243912.023965
40,38,244251.426734
40,39,246049.100777
40,40,243977.324308
40,41,244761.243875
40,42,241935.159666
40,43,245885.570974
40,44,242406.439795
40,45,244485.584043
40,46,242737.34533
40,47,241432.051464
40,48,240897.099923
40,49,242880.143199
40,50,241827.57872
40,51,242831.891393
40,52,242995.461896
40,53,242537.916564
40,54,243644.340064
40,55,236269.626721
40,56,239950.508106
40,57,241816.213231
40,58,244687.432571
40,59,240396.718842
40,60,241301.524066
40,61,242502.115924
40,62,240516.303928
40,63,238199.56737
40,64,239827.210954
40,65,239880.798918
40,66,239274.229649
40,67,238392.794809
40,68,240419.643027
40,69,240963.011337
40,70,240007.75933
40,71,239250.86643
40,72,239879.565703
40,73,241507.638663
40,74,236422.746755
40,75,239628.869324
40,76,240995.229787
40,77,240024.285512
40,78,241009.917778
40,79,235826.909623
40,80,238318.798084
40,81,239424.902481
40,82,237322.106721
40,83,236547.681869
40,84,236806.410673
40,85,235873.428751
40,86,241280.453941
40,87,237214.754925
40,88,241160.120856
40,89,242000.480896
40,90,240138.30062
40,91,234744.439237
40,92,237621.857468
40,93,240087.192502
40,94,238239.604221
40,95,238519.787317
40,96,237133.43301
40,97,239360.796246
40,98,237695.295279
40,99,239786.249486
40,100,237195.669672
41,0,29650.888674
41,1,202448.225158
41,2,226481.012159
41,3,235922.890086
41,4,241798.290606
41,5,244525.809535
41,6,246824.571364
41,7,247748.002073
41,8,248836.26292
41,9,249491.74902
41,10,249827.137638
41,11,250176.539643
41,12,250926.384209
41,13,251672.72165
41,14,251545.083695
41,15,252094.888136
41,16,251499.256857
41,17,252580.842121
41,18,252170.887529
41,19,251386.585292
41,20,248846.544173
41,21,250632.382498
41,22,251359.341234
41,23,249933.14733
41,24,247457.628713
41,25,249369.967274
41,26,249294.77888
41,27,246872.104913
41,28,247782.104399
41,29,247041.594918
41,30,247431.395662
41,31,243412.501318
41,32,245032.630539
41,33,244849.650534
41,34,245694.102136
41,35,244486.263707
41,36,246821.448521
41,37,246191.641545
41,38,245231.524127
41,39,243574.411152
41,40,246369.721348
41,41,244347.338596
41,42,244115.959171
41,43,242311.241447
41,44,241674.549108
41,45,244475.387901
41,46,241102.712339
41,47,243297.055749
41,48,244257.35557
41,49,240398.895197
41,50,240728.547384
41,51,241963.232838
41,52,239210.326918
41,53,242687.595349
41,54,243800.776183
41,55,241335.252978
41,56,242254.182756
41,57,242324.466142
41,58,237652.052329
41,59,241059.142137
41,60,243137.918799
41,61,239862.078183
41,62,240646.42779
41,63,239835.144328
41,64,240302.706216
41,65,244100.070049
41,66,239141.429655
41,67,235835.903564
41,68,240836.819869
41,69,239397.898433
41,70,236910.356997
41,71,237110.699234
41,72,239336.024757
41,73,240168.269985
41,74,240838.213403
41,75,237927.121574
41,76,241219.902531
41,77,238595.859178
41,78,239951.663436
41,79,240847.209611
41,80,239546.252568
41,81,238294.581204
41,82,240733.871249
41,83,236419.972233
41,84,237836.373225
41,85,239356.362121
41,86,238116.199918
41,87,238827.201019
41,88,240621.697722
41,89,238024.675177
41,90,239786.953256
41,91,236523.120458
41,92,240594.719486
41,93,239860.24847
41,94,238914.597396
41,95,236332.570208
41,96,240230.007692
41,97,235619.917205
41,98,241864.815802
41,99,240844.965335
41,100,239868.758789
42,0,29653.315535
42,1,201872.508112
42,2,225421.260619
42,3,235519.033213
42,4,241486.266061
42,5,244646.015833
42,6,246305.355033
42,7,247691.094209
42,8,248670.059935
42,9,249585.884162
42,10,250129.918592
42,11,250430.01214
42,12,250850.817824
42,13,251367.591204
42,14,251352.955467
42,15,252098.272096
42,16,251659.531863
42,17,252113.676894
42,18,252509.69582
42,19,251847.149637
42,20,251572.229409
42,21,249774.807406
42,22,250848.273422
42,23,250612.028935
42,24,248646.022538
42,25,248910.80199
42,26,248400.570473
42,27,247028.023565
42,28,249511.302654
42,29,246823.673839
42,30,246463.590066
42,31,246408.987696
42,32,245081.847236
42,33,245539.206465
42,34,244265.978631
42,35,246874.393114
42,36,244512.584829
42,37,241822.717585
42,38,242334.714651
42,39,243283.469031
42,40,242983.401812
42,41,245669.228012
42,42,245946.507883
42,43,242315.230106
42,44,242797.325697
42,45,244849.850703
42,46,246214.557387
42,47,242348.077203
42,48,243128.301737
42,49,240366.128519
42,50,241690.660556
42,51,239712.79671
42,52,240498.682827
42,53,241456.661504
42,54,240350.535915
42,55,238493.301845
42,56,241680.294189
42,57,240100.095695
42,58,240277.303616
42,59,238567.835094
42,60,239591.357068
42,61,240293.286544
42,62,242612.19162
42,63,238266.484285
42,64,242532.286082
42,65,239752.134197
42,66,238910.96774
42,67,240791.390883
42,68,242645.389828
42,69,239314.074361
42,70,238913.300119
42,71,243567.914627
42,72,240744.204547
42,73,239035.702308
42,74,241488.618708
42,75,239670.944373
42,76,236432.424646
42,77,242161.386154
42,78,236283.377309
42,79,238701.563042
42,80,239583.24758
42,81,239837.943163
42,82,238064.211367
42,83,240836.502809
42,84,237588.728226
42,85,238702.040941
42,86,239159.864515
42,87,236924.735036
42,88,239190.164984
42,89,238939.32474
42,90,242242.6838
42,91,239926.205157
42,92,237975.966658
42,93,237694.020873
42,94,237766.994474
42,95,237517.643637
42,96,238843.63329
42,97,236771.118379
42,98,239761.520637
42,99,239723.587322
42,100,237327.628542
43,0,29692.028086
43,1,201085.533903
43,2,225552.833399
43,3,235809.659229
43,4,241209.237295
43,5,244276.74531
43,6,246177.821235
43,7,247376.288831
43,8,248656.987292
43,9,249588.893692
43,10,250047.10374
43,11,250564.013681
43,12,250749.47749
43,13,251154.187466
43,14,251585.308407
43,15,251543.120965
43,16,251635.285119
43,17,251213.710454
43,18,251939.775222
43,19,251809.858313
43,20,252138.752492
43,21,251003.751781
43,22,250773.677015
43,23,249243.86844
43,24,249969.656337
43,25,248263.889636
43,26,248147.91193
43,27,248872.443407
43,28,249025.83013
43,29,247252.901115
43,30,247160.139337
43,31,247162.519382
43,32,245890.778333
43,33,245846.735439
43,34,247534.639103
43,35,242462.437647
43,36,245606.531455
43,37,244831.572522
43,38,246754.886003
43,39,245952.607745
43,40,242763.754596
43,41,244098.990125
43,42,242479.253702
43,43,243475.00299
43,44,242552.853039
43,45,239518.957196
43,46,242851.886677
43,47,239725.699883
43,48,245653.659131
43,49,239976.147336
43,50,240055.776406
43,51,242586.639456
43,52,242798.878697
43,53,238717.500653
43,54,244072.117632
43,55,241476.477949
43,56,240707.185886
43,57,238250.197309
43,58,242057.504622
43,59,238984.52894
43,60,242501.35785
43,61,240485.345308
43,62,238080.852537
43,63,238121.371234
43,64,238215.608721
43,65,241539.056216
43,66,238315.613259
43,67,238565.383117
43,68,237707.028077
43,69,240506.744114
43,70,240693.098221
43,71,240437.913787
43,72,240519.863667
43,73,238164.028132
43,74,239702.578273
43,75,237043.675443
43,76,239603.325683
43,77,241766.622181
43,78,237796.729605
43,79,241568.508123
43,80,236587.697073
43,81,240787.603973
43,82,239183.945497
43,83,238682.274598
43,84,236171.684911
43,85,238172.347445
43,86,238909.961626
43,87,238010.980362
43,88,242138.432199
43,89,240250.256522
43,90,240083.702137
43,91,240491.22621
43,92,241439.03158
43,93,238177.926614
43,94,235966.77771
43,95,240663.874739
43,96,236225.031386
43,97,238622.486266
43,98,237644.682273
43,99,240687.518441
43,100,236502.947031
44,0,29762.176088
44,1,201084.431323
44,2,225101.555948
44,3,235394.68217
44,4,240558.125059
44,5,243188.764217
44,6,246180.932559
44,7,247471.446263
44,8,248188.875983
44,9,249625.004931
44,10,250203.520943
44,11,250371.977503
44,12,250484.944022
44,13,251666.074685
44,14,251851.346561
44,15,251100.94506
44,16,251097.62037
44,17,251221.277895
44,18,252371.370599
44,19,252008.626083
44,20,251180.687263
44,21,249318.629892
44,22,250491.680211
44,23,249508.219346
44,24,249451.461789
44,25,250045.036407
44,26,249621.988672
44,27,248365.662354
44,28,248667.133718
44,29,247437.466633
44,30,245364.539123
44,31,247457.168774
44,32,249439.49535
44,33,247584.074918
44,34,245104.500403
44,35,245184.962707
44,36,245923.223095
44,37,245283.987656
44,38,240294.186439
44,39,241934.493659
44,40,245400.570176
44,41,242249.316387
44,42,245606.994942
44,43,241926.254977
44,44,243505.924575
44,45,241549.913372
44,46,242894.057364
44,47,239745.316234
44,48,242978.5587
44,49,239698.528883
44,50,243245.976239
44,51,240799.331893
44,52,242072.504237
44,53,240606.265397
44,54,238838.105567
44,55,240583.272229
44,56,243607.043613
44,57,239626.767951
44,58,237232.168548
44,59,241468.693198
44,60,242423.965307
44,61,240868.263788
44,62,240502.740396
44,63,240936.895688
44,64,241127.519135
44,65,237825.59305
44,66,239894.496794
44,67,237505.179539
44,68,239442.629762
44,69,241171.937113
44,70,236086.279977
44,71,239198.861138
44,72,237675.826234
44,73,239507.728504
44,74,237992.426931
44,75,237041.92205
44,76,238900.645477
44,77,241358.309519
44,78,239313.332772
44,79,239548.449725
44,80,240563.847094
44,81,238745.992835
44,82,241635.322505
44,83,235448.510249
44,84,233344.251789
44,85,240038.365812
44,86,242237.206004
44,87,240969.46455
44,88,241425.575221
44,89,236512.920134
44,90,240162.009527
44,91,239240.953076
44,92,238340.567793
44,93,239731.532204
44,94,238591.832122
44,95,236083.945958
44,96,235917.596643
44,97,238398.176835
44,98,238210.567485
44,99,239180.838632
44,100,240150.848191
45,0,29762.176088
45,1,201126.466476
45,2,225038.193946
45,3,235200.298855
45,4,240583.97555
45,5,243849.189925
45,6,245821.412431
45,7,247201.588323
45,8,248530.428317
45,9,249323.790098
45,10,249835.394095
45,11,250460.175789
45,12,250817.941372
45,13,251459.658897
45,14,251476.307594
45,15,251705.110317
45,16,251527.758579
45,17,252203.77942
45,18,251479.299936
45,19,251687.472422
45,20,251190.041718
45,21,250792.435222
45,22,249835.312863
45,23,250087.681134
45,24,248303.810874
45,25,249691.991127
45,26,249363.963731
45,27,250005.802867
45,28,246189.637789
45,29,246767.84693
45,30,247147.181961
45,31,247318.159068
45,32,247234.562678
45,33,245711.670074
45,34,245902.682848
45,35,247613.925956
45,36,245665.844584
45,37,242326.964017
45,38,247973.098908
45,39,241780.104964
45,40,247029.515398
45,41,241807.494843
45,42,241749.422516
45,43,241744.317606
45,44,244460.686363
45,45,243428.392938
45,46,240918.90314
45,47,241394.152016
45,48,241018.008359
45,49,243287.007351
45,50,244283.693515
45,51,239638.21901
45,52,240436.561041
45,53,240365.053431
45,54,242820.722857
45,55,241169.062615
45,56,238785.301821
45,57,240788.892919
45,58,241775.423242
45,59,241800.017402
45,60,239610.832894
45,61,239965.486269
45,62,239308.83902
45,63,242442.33761
45,64,238650.911828
45,65,239470.426332
45,66,241514.739913
45,67,241411.940895
45,68,242989.386946
45,69,237792.30093
45,70,238758.283175
45,71,239567.531588
45,72,239527.49636
45,73,243790.548311
45,74,238558.005163
45,75,240962.502942
45,76,239823.282907
45,77,237678.225958
45,78,239781.016721
45,79,240640.790463
45,80,239320.785205
45,81,238440.560531
45,82,242472.008323
45,83,236387.386382
45,84,241029.462623
45,85,238277.724174
45,86,238042.902447
45,87,237625.955252
45,88,234745.267306
45,89,236965.713987
45,90,236962.801178
45,91,237825.527762
45,92,240759.759289
45,93,236153.387985
45,94,239587.680906
45,95,237796.564733
45,96,239926.007067
45,97,239053.55364
45,98,238950.751095
45,99,234574.496319
45,100,238962.16579
46,0,29839.186346
46,1,200284.382261
46,2,223966.997421
46,3,234281.222016
46,4,239881.344612
46,5,243667.66317
46,6,246036.647526
46,7,246855.542631
46,8,248154.468329
46,9,249080.426278
46,10,249880.026432
46,11,250229.221431
46,12,250692.692072
46,13,251235.254849
46,14,251477.950506
46,15,251347.126618
46,16,250777.587255
46,17,251495.302222
46,18,251344.920193
46,19,251160.91186
46,20,251418.093078
46,21,251515.154966
46,22,250553.573036
46,23,249462.167058
46,24,247387.825679
46,25,249987.862037
46,26,250314.544003
46,27,248200.469864
46,28,246746.053588
46,29,249254.538518
46,30,247848.050823
46,31,249072.087999
46,32,244958.900216
46,33,244679.651602
46,34,245346.481943
46,35,244473.388593
46,36,246059.651561
46,37,245161.080272
46,38,240967.7302
46,39,243490.832313
46,40,246304.972743
46,41,242695.034001
46,42,246743.745696
46,43,244996.395259
46,44,244864.202014
46,45,242638.476931
46,46,240844.02138
46,47,243137.323196
46,48,244926.661787
46,49,241443.245473
46,50,241848.490556
46,51,240921.564995
46,52,241921.680445
46,53,237417.908019
46,54,242603.194881
46,55,242631.436088
