amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 1
1.127113, 0.001227, 0.000181, 2.509260, 7.330000, E
0.671035, 0.001299, 0.000185, 4.986297, 7.330000, F
0.772478, 0.001253, 0.000188, 2.632789, 7.330000, G
0.516535, 0.001355, 0.000153, 4.087576, 7.330000, H
0.637623, 0.001683, 0.000207, 4.042147, 7.330000, I
2.501958, 0.001278, 0.000186, 2.240037, 7.330000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 82
0.387918, 0.001240, 0.000153, 2.978407, 7.220000, A
1.044679, 0.001166, 0.000122, 1.912332, 7.220000, B
1.464701, 0.001065, 0.000160, 2.021896, 7.220000, C
1.168551, 0.001439, 0.000191, 2.585320, 7.220000, D
1.127113, 0.001152, 0.000169, 2.509260, 7.220000, E
0.671035, 0.001311, 0.000169, 4.986297, 7.220000, F
0.772478, 0.001140, 0.000167, 2.632789, 7.220000, G
0.516535, 0.001125, 0.000141, 4.087576, 7.220000, H
0.637623, 0.001298, 0.000156, 4.042147, 7.220000, I
2.501958, 0.001048, 0.000162, 2.240037, 7.220000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 83
0.387918, 0.001083, 0.000150, 2.978407, 7.350000, A
1.044679, 0.000935, 0.000111, 1.912332, 7.350000, B
1.464701, 0.001040, 0.000142, 2.021896, 7.350000, C
1.168551, 0.001149, 0.000139, 2.585320, 7.350000, D
1.127113, 0.001179, 0.000184, 2.509260, 7.350000, E
0.671035, 0.001284, 0.000129, 4.986297, 7.350000, F
0.772478, 0.001192, 0.000163, 2.632789, 7.350000, G
0.516535, 0.000991, 0.000139, 4.087576, 7.350000, H
0.637623, 0.001002, 0.000126, 4.042147, 7.350000, I
2.501958, 0.000877, 0.000139, 2.240037, 7.350000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 84
0.387918, 0.000968, 0.000129, 2.978407, 7.100000, A
1.044679, 0.000754, 0.000102, 1.912332, 7.100000, B
1.464701, 0.001060, 0.000137, 2.021896, 7.100000, C
1.168551, 0.000937, 0.000109, 2.585320, 7.100000, D
1.127113, 0.001078, 0.000135, 2.509260, 7.100000, E
0.671035, 0.001045, 0.000105, 4.986297, 7.100000, F
0.772478, 0.001082, 0.000114, 2.632789, 7.100000, G
0.516535, 0.000998, 0.000127, 4.087576, 7.100000, H
0.637623, 0.000792, 0.000117, 4.042147, 7.100000, I
2.501958, 0.000754, 0.000119, 2.240037, 7.100000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 85
0.387918, 0.000915, 0.000127, 2.978407, 7.020000, A
1.044679, 0.000617, 0.000095, 1.912332, 7.020000, B
1.464701, 0.000913, 0.000099, 2.021896, 7.020000, C
1.168551, 0.000765, 0.000097, 2.585320, 7.020000, D
1.127113, 0.000914, 0.000098, 2.509260, 7.020000, E
0.671035, 0.000851, 0.000099, 4.986297, 7.020000, F
0.772478, 0.000899, 0.000089, 2.632789, 7.020000, G
0.516535, 0.001043, 0.000146, 4.087576, 7.020000, H
0.637623, 0.000647, 0.000110, 4.042147, 7.020000, I
2.501958, 0.000683, 0.000115, 2.240037, 7.020000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 86
0.387918, 0.000864, 0.000120, 2.978407, 7.100000, A
1.044679, 0.000505, 0.000092, 1.912332, 7.100000, B
1.464701, 0.000774, 0.000088, 2.021896, 7.100000, C
1.168551, 0.000637, 0.000092, 2.585320, 7.100000, D
1.127113, 0.000776, 0.000090, 2.509260, 7.100000, E
0.671035, 0.000745, 0.000096, 4.986297, 7.100000, F
0.772478, 0.000749, 0.000085, 2.632789, 7.100000, G
0.516535, 0.000831, 0.000116, 4.087576, 7.100000, H
0.637623, 0.000562, 0.000096, 4.042147, 7.100000, I
2.501958, 0.000657, 0.000099, 2.240037, 7.100000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 87
0.387918, 0.000696, 0.000097, 2.978407, 7.330000, A
1.044679, 0.000421, 0.000079, 1.912332, 7.330000, B
1.464701, 0.000645, 0.000074, 2.021896, 7.330000, C
1.168551, 0.000540, 0.000084, 2.585320, 7.330000, D
1.127113, 0.000653, 0.000080, 2.509260, 7.330000, E
0.671035, 0.000862, 0.000111, 4.986297, 7.330000, F
0.772478, 0.000626, 0.000081, 2.632789, 7.330000, G
0.516535, 0.000663, 0.000092, 4.087576, 7.330000, H
0.637623, 0.000590, 0.000098, 4.042147, 7.330000, I
2.501958, 0.000775, 0.000122, 2.240037, 7.330000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 88
0.387918, 0.000566, 0.000081, 2.978407, 7.190000, A
1.044679, 0.000374, 0.000070, 1.912332, 7.190000, B
1.464701, 0.000553, 0.000071, 2.021896, 7.190000, C
1.168551, 0.000483, 0.000072, 2.585320, 7.190000, D
1.127113, 0.000583, 0.000075, 2.509260, 7.190000, E
0.671035, 0.000679, 0.000080, 4.986297, 7.190000, F
0.772478, 0.000540, 0.000077, 2.632789, 7.190000, G
0.516535, 0.000533, 0.000077, 4.087576, 7.190000, H
0.637623, 0.000754, 0.000102, 4.042147, 7.190000, I
2.501958, 0.000681, 0.000083, 2.240037, 7.190000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 89
0.387918, 0.000476, 0.000070, 2.978407, 7.220000, A
1.044679, 0.000350, 0.000064, 1.912332, 7.220000, B
1.464701, 0.000474, 0.000066, 2.021896, 7.220000, C
1.168551, 0.000475, 0.000063, 2.585320, 7.220000, D
1.127113, 0.000532, 0.000065, 2.509260, 7.220000, E
0.671035, 0.000545, 0.000070, 4.986297, 7.220000, F
0.772478, 0.000494, 0.000065, 2.632789, 7.220000, G
0.516535, 0.000444, 0.000064, 4.087576, 7.220000, H
0.637623, 0.000591, 0.000066, 4.042147, 7.220000, I
2.501958, 0.000580, 0.000069, 2.240037, 7.220000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 90
0.387918, 0.000404, 0.000062, 2.978407, 7.570000, A
1.044679, 0.000354, 0.000055, 1.912332, 7.570000, B
1.464701, 0.000412, 0.000063, 2.021896, 7.570000, C
1.168551, 0.000581, 0.000084, 2.585320, 7.570000, D
1.127113, 0.000501, 0.000069, 2.509260, 7.570000, E
0.671035, 0.000442, 0.000059, 4.986297, 7.570000, F
0.772478, 0.000491, 0.000067, 2.632789, 7.570000, G
0.516535, 0.000390, 0.000053, 4.087576, 7.570000, H
0.637623, 0.000461, 0.000047, 4.042147, 7.570000, I
2.501958, 0.000467, 0.000060, 2.240037, 7.570000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 91
0.387918, 0.000360, 0.000051, 2.978407, 7.460000, A
1.044679, 0.000401, 0.000065, 1.912332, 7.460000, B
1.464701, 0.000367, 0.000053, 2.021896, 7.460000, C
1.168551, 0.000450, 0.000060, 2.585320, 7.460000, D
1.127113, 0.000442, 0.000053, 2.509260, 7.460000, E
0.671035, 0.000383, 0.000049, 4.986297, 7.460000, F
0.772478, 0.000473, 0.000062, 2.632789, 7.460000, G
0.516535, 0.000402, 0.000056, 4.087576, 7.460000, H
0.637623, 0.000364, 0.000040, 4.042147, 7.460000, I
2.501958, 0.000380, 0.000052, 2.240037, 7.460000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 92
0.387918, 0.000386, 0.000051, 2.978407, 7.360000, A
1.044679, 0.000370, 0.000048, 1.912332, 7.360000, B
1.464701, 0.000356, 0.000052, 2.021896, 7.360000, C
1.168551, 0.000348, 0.000045, 2.585320, 7.360000, D
1.127113, 0.000382, 0.000045, 2.509260, 7.360000, E
0.671035, 0.000413, 0.000050, 4.986297, 7.360000, F
0.772478, 0.000392, 0.000041, 2.632789, 7.360000, G
0.516535, 0.000447, 0.000068, 4.087576, 7.360000, H
0.637623, 0.000296, 0.000038, 4.042147, 7.360000, I
2.501958, 0.000311, 0.000048, 2.240037, 7.360000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 93
0.387918, 0.000395, 0.000050, 2.978407, 7.210000, A
1.044679, 0.000344, 0.000038, 1.912332, 7.210000, B
1.464701, 0.000345, 0.000045, 2.021896, 7.210000, C
1.168551, 0.000272, 0.000037, 2.585320, 7.210000, D
1.127113, 0.000336, 0.000040, 2.509260, 7.210000, E
0.671035, 0.000353, 0.000037, 4.986297, 7.210000, F
0.772478, 0.000330, 0.000037, 2.632789, 7.210000, G
0.516535, 0.000372, 0.000046, 4.087576, 7.210000, H
0.637623, 0.000248, 0.000036, 4.042147, 7.210000, I
2.501958, 0.000261, 0.000042, 2.240037, 7.210000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 94
0.387918, 0.000316, 0.000038, 2.978407, 7.150000, A
1.044679, 0.000323, 0.000036, 1.912332, 7.150000, B
1.464701, 0.000324, 0.000041, 2.021896, 7.150000, C
1.168551, 0.000213, 0.000032, 2.585320, 7.150000, D
1.127113, 0.000318, 0.000039, 2.509260, 7.150000, E
0.671035, 0.000321, 0.000033, 4.986297, 7.150000, F
0.772478, 0.000278, 0.000033, 2.632789, 7.150000, G
0.516535, 0.000308, 0.000034, 4.087576, 7.150000, H
0.637623, 0.000219, 0.000034, 4.042147, 7.150000, I
2.501958, 0.000225, 0.000037, 2.240037, 7.150000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 95
0.387918, 0.000254, 0.000032, 2.978407, 7.320000, A
1.044679, 0.000280, 0.000027, 1.912332, 7.320000, B
1.464701, 0.000272, 0.000033, 2.021896, 7.320000, C
1.168551, 0.000170, 0.000030, 2.585320, 7.320000, D
1.127113, 0.000276, 0.000031, 2.509260, 7.320000, E
0.671035, 0.000310, 0.000029, 4.986297, 7.320000, F
0.772478, 0.000235, 0.000032, 2.632789, 7.320000, G
0.516535, 0.000266, 0.000031, 4.087576, 7.320000, H
0.637623, 0.000203, 0.000032, 4.042147, 7.320000, I
2.501958, 0.000204, 0.000033, 2.240037, 7.320000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 96
0.387918, 0.000207, 0.000028, 2.978407, 7.320000, A
1.044679, 0.000248, 0.000024, 1.912332, 7.320000, B
1.464701, 0.000230, 0.000029, 2.021896, 7.320000, C
1.168551, 0.000138, 0.000027, 2.585320, 7.320000, D
1.127113, 0.000245, 0.000026, 2.509260, 7.320000, E
0.671035, 0.000245, 0.000025, 4.986297, 7.320000, F
0.772478, 0.000213, 0.000032, 2.632789, 7.320000, G
0.516535, 0.000247, 0.000026, 4.087576, 7.320000, H
0.637623, 0.000227, 0.000035, 4.042147, 7.320000, I
2.501958, 0.000196, 0.000031, 2.240037, 7.320000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 97
0.387918, 0.000171, 0.000026, 2.978407, 7.380000, A
1.044679, 0.000206, 0.000022, 1.912332, 7.380000, B
1.464701, 0.000196, 0.000026, 2.021896, 7.380000, C
1.168551, 0.000115, 0.000024, 2.585320, 7.380000, D
1.127113, 0.000206, 0.000023, 2.509260, 7.380000, E
0.671035, 0.000197, 0.000023, 4.986297, 7.380000, F
0.772478, 0.000194, 0.000026, 2.632789, 7.380000, G
0.516535, 0.000213, 0.000023, 4.087576, 7.380000, H
0.637623, 0.000236, 0.000029, 4.042147, 7.380000, I
2.501958, 0.000201, 0.000031, 2.240037, 7.380000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 98
0.387918, 0.000144, 0.000022, 2.978407, 7.410000, A
1.044679, 0.000173, 0.000020, 1.912332, 7.410000, B
1.464701, 0.000169, 0.000023, 2.021896, 7.410000, C
1.168551, 0.000099, 0.000021, 2.585320, 7.410000, D
1.127113, 0.000181, 0.000021, 2.509260, 7.410000, E
0.671035, 0.000159, 0.000022, 4.986297, 7.410000, F
0.772478, 0.000202, 0.000028, 2.632789, 7.410000, G
0.516535, 0.000190, 0.000020, 4.087576, 7.410000, H
0.637623, 0.000187, 0.000022, 4.042147, 7.410000, I
2.501958, 0.000185, 0.000024, 2.240037, 7.410000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 99
0.387918, 0.000126, 0.000019, 2.978407, 7.500000, A
1.044679, 0.000147, 0.000019, 1.912332, 7.500000, B
1.464701, 0.000150, 0.000023, 2.021896, 7.500000, C
1.168551, 0.000091, 0.000017, 2.585320, 7.500000, D
1.127113, 0.000159, 0.000020, 2.509260, 7.500000, E
0.671035, 0.000137, 0.000019, 4.986297, 7.500000, F
0.772478, 0.000166, 0.000020, 2.632789, 7.500000, G
0.516535, 0.000167, 0.000018, 4.087576, 7.500000, H
0.637623, 0.000148, 0.000018, 4.042147, 7.500000, I
2.501958, 0.000163, 0.000019, 2.240037, 7.500000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 100
0.387918, 0.000128, 0.000020, 2.978407, 7.520000, A
1.044679, 0.000126, 0.000017, 1.912332, 7.520000, B
1.464701, 0.000132, 0.000019, 2.021896, 7.520000, C
1.168551, 0.000092, 0.000015, 2.585320, 7.520000, D
1.127113, 0.000141, 0.000017, 2.509260, 7.520000, E
0.671035, 0.000141, 0.000020, 4.986297, 7.520000, F
0.772478, 0.000133, 0.000014, 2.632789, 7.520000, G
0.516535, 0.000140, 0.000015, 4.087576, 7.520000, H
0.637623, 0.000120, 0.000015, 4.042147, 7.520000, I
2.501958, 0.000138, 0.000016, 2.240037, 7.520000, J
